,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,roadwork_id,loaddatetimeutc,road,type,roadwork_from,roadwork_to,roadwork_label,roadwork_reason,roadwork_start,roadwork_stop,radar_codedirection,roadwork_fromloc_lat,roadwork_fromloc_lon,roadwork_toloc_lat,roadwork_toloc_lon,roadwork_segmentid,segmentstart,segmentend,roadwork_afrc,roadwork_category,roadwork_type
1806,1806,1806,1818,257582866.0,2020-11-13 03:59:00,A12,a,Harmelen,Harmelen,closed,De afrit is dicht. Van 12 november 2020 20:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 19:00:00,2020-11-13 04:00:00,0.0,52.08053,4.96595,52.08053,4.96595,3020.0,Utrecht,Den Haag,0.0,roadworks,a
1807,1807,1807,1813,257582791.0,2020-11-13 03:59:00,A10,a,afrit Amsterdam-Centrum,afrit Amsterdam-Centrum,closed,De op- en afrit is dicht. Van 12 november 2020 23:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 22:00:00,2020-11-13 04:00:00,1.0,52.33633,4.93958,52.33633,4.93958,3016.0,knp. Watergraafsmeer,knp. Amstel,0.0,roadworks,a
1808,1808,1808,1812,257583320.0,2020-11-13 03:59:00,A29,a,afrit Oud-Beijerland,afrit Oud-Beijerland,closed,Dicht. Van 11 november 2020 tot 13 november 2020 dagelijks tussen 22:45 uur en 05:00 uur.,2020-11-11 21:45:00,2020-11-13 04:00:00,0.0,51.81528,4.48713,51.81528,4.48713,3210.0,Rotterdam,Bergen op Zoom,0.0,roadworks,a
1809,1809,1809,1811,257582790.0,2020-11-13 03:59:00,A58,a,Tilburg-Reeshof,Tilburg-Reeshof,closed,De oprit is dicht. Van 12 november 2020 21:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 20:00:00,2020-11-13 04:00:00,1.0,51.55142,4.95224,51.55142,4.95224,3354.0,Breda,Tilburg,0.0,roadworks,a
1810,1810,1810,1806,257582520.0,2020-11-13 03:59:00,A58,a,Industrieterrein Vosdonk,Industrieterrein Vosdonk,closed,De op- en afrit is dicht. Van 12 november 2020 21:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 20:00:00,2020-11-13 04:00:00,1.0,51.55503,4.61061,51.55503,4.61061,3352.0,Bergen op Zoom,Breda,0.0,roadworks,a
1811,1811,1811,1809,257583713.0,2020-11-13 03:59:00,N35,n,Nijverdal-Oost,Nijverdal-West,closed,Dicht. Van 12 november 2020 21:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 20:00:00,2020-11-13 04:00:00,1.0,52.36205,6.51219,52.36718,6.44223,3281.0,Almelo,Zwolle,3.0,roadworks,n
1812,1812,1812,1808,257583275.0,2020-11-13 03:59:00,A77,a,Gennep,Gennep,closed,De oprit is dicht. Van 12 november 2020 20:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 19:00:00,2020-11-13 04:00:00,1.0,51.66774,5.99053,51.66774,5.99053,3432.0,Nijmegen,Duitse grens,0.0,roadworks,a
1813,1813,1813,1807,257583217.0,2020-11-13 03:59:00,A73,a,Venray,Venray,closed,De afrit is dicht. Van 12 november 2020 21:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 20:00:00,2020-11-13 04:00:00,0.0,51.52091,6.00274,51.52091,6.00274,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
1814,1814,1814,1805,257582868.0,2020-11-13 03:59:00,A59,a,knp. Hooipolder,Oosterhout,closed,Dicht. Van 12 november 2020 23:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 22:00:00,2020-11-13 04:00:00,0.0,51.68725,4.88382,51.68008,4.8464,3374.0,'s-Hertogenbosch,knp. Zonzeel,0.0,roadworks,a
1815,1815,1815,1804,257582969.0,2020-11-13 03:59:00,A67,a,Velden,Velden,closed,De oprit is dicht. Van 11 november 2020 tot 13 november 2020 dagelijks tussen 20:00 uur en 05:00 uur.,2020-11-11 19:00:00,2020-11-13 04:00:00,1.0,51.39587,6.17226,51.39587,6.17226,3392.0,Eindhoven,Venlo,0.0,roadworks,a
1816,1816,1816,1803,257582970.0,2020-11-13 03:59:00,A16,a,Breda-Noord,Breda-Noord,closed,De oprit is dicht. Van 12 november 2020 21:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 20:00:00,2020-11-13 04:00:00,0.0,51.60416,4.72074,51.60416,4.72074,3065.0,Rotterdam,Breda,0.0,roadworks,a
1817,1817,1817,1802,257582965.0,2020-11-13 03:59:00,A15,a,de Botlektunnel,de Botlektunnel,closed,Dicht. Van 12 november 2020 22:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 21:00:00,2020-11-13 04:00:00,1.0,51.87055,4.33089,51.87055,4.33089,3059.0,Europoort,Rotterdam,0.0,roadworks,a
1818,1818,1818,1810,257583567.0,2020-11-13 03:59:00,N35,n,Nijverdal-West,Nijverdal-Oost,closed,Dicht. Van 12 november 2020 21:00 uur tot 13 november 2020 05:00 uur.,2020-11-12 20:00:00,2020-11-13 04:00:00,0.0,52.36718,6.44223,52.36205,6.51219,3281.0,Zwolle,Almelo,3.0,roadworks,n
1819,1819,1819,1822,257582320.0,2020-11-13 04:59:00,A37,a,Hoogeveen-Oost,Hoogeveen-Oost,closed,De oprit is dicht. Van 12 november 2020 23:30 uur tot 13 november 2020 06:00 uur.,2020-11-12 22:30:00,2020-11-13 05:00:00,1.0,52.71606,6.51749,52.71606,6.51749,5151.0,Hoogeveen,Duitse grens,0.0,roadworks,a
1820,1820,1820,1821,257510140.0,2020-11-13 04:59:00,N206,n,Noordwijkerhout,Noordwijkerhout,closed,Dicht. Van 12 november 2020 20:00 uur tot 13 november 2020 06:00 uur.,2020-11-12 19:00:00,2020-11-13 05:00:00,2.0,52.27006,4.50314,52.27006,4.50314,3570.0,Zoetermeer,Heemstede,3.0,roadworks,n
1821,1821,1821,1823,257413842.0,2020-11-13 04:59:00,A28,a,Groningen-Centrum,Groningen-Centrum,closed,De oprit is dicht. Van 9 november 2020 tot 13 november 2020 dagelijks tussen 22:00 uur en 06:00 uur.,2020-11-09 21:00:00,2020-11-13 05:00:00,0.0,53.20081,6.56581,53.20081,6.56581,3193.0,Groningen,Zwolle,0.0,roadworks,a
1822,1822,1822,1819,2575101400.0,2020-11-13 04:59:00,N206,n,Noordwijkerhout,Noordwijkerhout,closed,Dicht. Van 12 november 2020 20:00 uur tot 13 november 2020 06:00 uur.,2020-11-12 19:00:00,2020-11-13 05:00:00,2.0,52.27006,4.50314,52.27006,4.50314,3570.0,Heemstede,Zoetermeer,3.0,roadworks,n
1823,1823,1823,1820,257522476.0,2020-11-13 04:59:00,N7,n,afrit Euroborg,afrit Euroborg,closed,Oprit dicht. Van 10 november 2020 tot 13 november 2020 dagelijks tussen 22:00 uur en 06:00 uur.,2020-11-10 21:00:00,2020-11-13 05:00:00,1.0,53.21295,6.5922,53.21295,6.5922,3412.0,Groningen,Duitse grens,3.0,roadworks,n
1824,1824,1824,1824,257741133.0,2020-11-13 12:24:00,A73,a,de Roertunnel,de Roertunnel,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,2.0,51.17517,5.99519,51.17517,5.99519,3410.0,Maasbracht,Nijmegen,0.0,roadworks,a
1825,1825,1825,1825,257740848.0,2020-11-13 12:24:00,A73,a,de Swalmentunnel,de Swalmentunnel,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,2.0,51.23535,6.03215,51.23535,6.03215,3410.0,Maasbracht,Nijmegen,0.0,roadworks,a
1826,1826,1826,1826,2577411330.0,2020-11-13 12:24:00,A73,a,de Roertunnel,de Roertunnel,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,2.0,51.17517,5.99519,51.17517,5.99519,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
1827,1827,1827,1827,2577408480.0,2020-11-13 12:24:00,A73,a,de Swalmentunnel,de Swalmentunnel,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,2.0,51.23535,6.03215,51.23535,6.03215,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
1828,1828,1828,1828,257583136.0,2020-11-14 03:54:00,A28,a,Zwolle-Centrum,Zwolle-Centrum,closed,De oprit is dicht. Van 11 november 2020 tot 14 november 2020 dagelijks tussen 20:00 uur en 05:00 uur.,2020-11-11 19:00:00,2020-11-14 04:00:00,1.0,52.51722,6.08421,52.51722,6.08421,3191.0,Amersfoort,Zwolle,0.0,roadworks,a
1829,1829,1829,1829,257583218.0,2020-11-14 03:54:00,A28,a,Zwolle-Zuid,Zwolle-Zuid,closed,De oprit is dicht. Van 12 november 2020 tot 14 november 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-11-12 20:00:00,2020-11-14 04:00:00,1.0,52.50657,6.06715,52.50657,6.06715,3191.0,Amersfoort,Zwolle,0.0,roadworks,a
1830,1830,1830,1830,257583064.0,2020-11-14 03:54:00,A22,a,Beverwijk,Beverwijk,closed,De oprit is dicht. Van 11 november 2020 tot 14 november 2020 dagelijks tussen 20:00 uur en 05:00 uur.,2020-11-11 19:00:00,2020-11-14 04:00:00,1.0,52.47647,4.6562,52.47647,4.6562,3463.0,Velsen,Beverwijk,0.0,roadworks,a
1831,1831,1831,1831,257740071.0,2020-11-14 03:54:00,A4,a,Rijswijk-Centrum,Rijswijk-Centrum,closed,De afrit is dicht. Van 13 november 2020 21:00 uur tot 14 november 2020 05:00 uur.,2020-11-13 20:00:00,2020-11-14 04:00:00,1.0,52.04282,4.34744,52.04282,4.34744,3301.0,Rotterdam,Den Haag,0.0,roadworks,a
1832,1832,1832,1832,257520552.0,2020-11-14 03:54:00,A4,a,Rijswijk-Centrum,Rijswijk-Centrum,closed,De afrit is dicht. Van 11 november 2020 tot 14 november 2020 dagelijks tussen 21:00 uur en 05:00 uur.,2020-11-11 20:00:00,2020-11-14 04:00:00,1.0,52.04282,4.34744,52.04282,4.34744,3301.0,Rotterdam,Den Haag,0.0,roadworks,a
1833,1833,1833,1833,257582973.0,2020-11-14 03:54:00,A22,a,Beverwijk-Oost,Beverwijk-Oost,closed,De oprit is dicht. Van 11 november 2020 tot 14 november 2020 dagelijks tussen 20:00 uur en 05:00 uur.,2020-11-11 19:00:00,2020-11-14 04:00:00,1.0,52.4714,4.65198,52.4714,4.65198,3463.0,Velsen,Beverwijk,0.0,roadworks,a
1834,1834,1834,1837,257659773.0,2020-11-14 04:59:00,A7,a,Zuidbroek,Zuidbroek,closed,De oprit is dicht. Van 13 november 2020 18:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 17:00:00,2020-11-14 05:00:00,0.0,53.16869,6.8623,53.16869,6.8623,3404.0,Duitse grens,Groningen,0.0,roadworks,a
1835,1835,1835,1836,257659440.0,2020-11-14 04:59:00,A2,a,Maasbracht,Maasbracht,closed,De oprit is dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,1.0,51.15354,5.89715,51.15354,5.89715,3102.0,Maastricht,Eindhoven,0.0,roadworks,a
1836,1836,1836,1834,257659671.0,2020-11-14 04:59:00,A73,a,Beesel,Maasbracht,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,0.0,51.26335,6.06831,51.13432,5.91041,3410.0,Nijmegen,Maasbracht,0.0,roadworks,a
1837,1837,1837,1835,257659607.0,2020-11-14 04:59:00,A73,a,Maasbracht,Beesel,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 06:00 uur.,2020-11-13 19:00:00,2020-11-14 05:00:00,1.0,51.13432,5.91041,51.26335,6.06831,3410.0,Maasbracht,Nijmegen,0.0,roadworks,a
1838,1838,1838,1838,257659672.0,2020-11-14 06:59:00,A4,a,de Ketheltunnel,knp. Benelux,closed,Dicht. Van 13 november 2020 21:00 uur tot 14 november 2020 08:00 uur.,2020-11-13 20:00:00,2020-11-14 07:00:00,0.0,51.94348,4.35819,51.87334,4.39603,3301.0,Den Haag,Rotterdam,0.0,roadworks,a
1839,1839,1839,1839,257659765.0,2020-11-14 06:59:00,A4,a,knp. Benelux,knp. Kethelplein,closed,Dicht. Van 13 november 2020 21:00 uur tot 14 november 2020 08:00 uur.,2020-11-13 20:00:00,2020-11-14 07:00:00,1.0,51.87334,4.39603,51.92719,4.36524,3301.0,Rotterdam,Den Haag,0.0,roadworks,a
1840,1840,1840,1840,257659521.0,2020-11-14 07:59:00,A4,a,Vlaardingen-Oost,Vlaardingen-Oost,closed,De oprit is dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 09:00 uur.,2020-11-13 19:00:00,2020-11-14 08:00:00,0.0,51.91096,4.36936,51.91096,4.36936,3301.0,Den Haag,Rotterdam,0.0,roadworks,a
1841,1841,1841,1841,257659608.0,2020-11-14 10:09:00,A4,a,knp. De Hoek,Amsterdam-Sloten,closed,Dicht. Van 13 november 2020 21:00 uur tot 15 november 2020 09:00 uur.,2020-11-13 20:00:00,2020-11-15 08:00:00,1.0,52.29135,4.73123,52.33782,4.81247,3300.0,Den Haag,Amsterdam,0.0,roadworks,a
1842,1842,1842,1842,257814170.0,2020-11-14 10:33:00,A4,a,knp. De Hoek,de Schipholtunnel,closed,Dicht. Van 14 november 2020 20:00 uur tot 15 november 2020 09:00 uur.,2020-11-14 19:00:00,2020-11-15 08:00:00,1.0,52.29135,4.73123,52.31683,4.75321,3300.0,Den Haag,Amsterdam,0.0,roadworks,a
1843,1843,1843,1843,257659770.0,2020-11-14 16:59:00,N33,n,Noordbroek,de aansluiting met de A7,closed,Dicht. Van 13 november 2020 20:00 uur tot 14 november 2020 18:00 uur.,2020-11-13 19:00:00,2020-11-14 17:00:00,0.0,53.19217,6.89403,53.17059,6.89396,4721.0,Eemshaven,Veendam,3.0,roadworks,n
1844,1844,1844,1846,257740349.0,2020-11-15 04:59:00,A22,a,de Velsertunnel,de Velsertunnel,closed,Dicht. Van 14 november 2020 20:00 uur tot 15 november 2020 06:00 uur.,2020-11-14 19:00:00,2020-11-15 05:00:00,2.0,52.46355,4.65397,52.46355,4.65397,3463.0,Velsen,Beverwijk,0.0,roadworks,a
1845,1845,1845,1844,257741489.0,2020-11-15 04:59:00,N7,n,Groningen-Zuidoost,Groningen-Zuidoost,closed,De afrit is dicht. Van 13 november 2020 22:00 uur tot 15 november 2020 06:00 uur.,2020-11-13 21:00:00,2020-11-15 05:00:00,1.0,53.21617,6.60687,53.21617,6.60687,3412.0,Groningen,Duitse grens,3.0,roadworks,n
1846,1846,1846,1845,2577403490.0,2020-11-15 04:59:00,A22,a,de Velsertunnel,de Velsertunnel,closed,Dicht. Van 14 november 2020 20:00 uur tot 15 november 2020 06:00 uur.,2020-11-14 19:00:00,2020-11-15 05:00:00,2.0,52.46355,4.65397,52.46355,4.65397,3463.0,Beverwijk,Velsen,0.0,roadworks,a
1847,1847,1847,1847,257741005.0,2020-11-15 04:59:00,A58,a,afrit Middelburg-Oost naar de N57 richting Veere,knp. Stelleplas,closed,Dicht. Van 14 november 2020 22:00 uur tot 15 november 2020 06:00 uur.,2020-11-14 21:00:00,2020-11-15 05:00:00,1.0,51.48146,3.65202,51.48811,3.79591,3351.0,Vlissingen,Bergen op Zoom,0.0,roadworks,a
1848,1848,1848,1848,257740346.0,2020-11-15 05:59:00,A4,a,Den Haag-Zuid,Den Haag-Zuid,closed,De afrit is dicht. Van 14 november 2020 21:00 uur tot 15 november 2020 07:00 uur.,2020-11-14 20:00:00,2020-11-15 06:00:00,0.0,52.01364,4.31323,52.01364,4.31323,3301.0,Den Haag,Rotterdam,0.0,roadworks,a
1849,1849,1849,1849,257815127.0,2020-11-15 07:59:00,A4,a,knp. De Hoek,de Schipholtunnel,,Wegwerkzaamheden. Van 14 november 2020 20:00 uur tot 15 november 2020 09:00 uur.,2020-11-14 19:00:00,2020-11-15 08:00:00,1.0,52.29135,4.73123,52.31683,4.75321,3300.0,Den Haag,Amsterdam,0.0,roadworks,a
1850,1850,1850,1850,257521828.0,2020-11-16 03:59:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Oprit dicht. Van 11 november 2020 22:00 uur tot 16 november 2020 05:00 uur.,2020-11-11 21:00:00,2020-11-16 04:00:00,0.0,51.81644,4.70783,51.81644,4.70783,4440.0,Papendrecht,Dordrecht,3.0,roadworks,n
1851,1851,1851,1851,257583322.0,2020-11-16 03:59:00,A200,a,Zwanenburg,Zwanenburg,closed,De op- en afrit is dicht. Van 12 november 2020 20:00 uur tot 16 november 2020 05:00 uur.,2020-11-12 19:00:00,2020-11-16 04:00:00,0.0,52.38664,4.73475,52.38664,4.73475,3333.0,Amsterdam,Haarlem,0.0,roadworks,a
1852,1852,1852,1852,257740203.0,2020-11-16 03:59:00,A8,a,Zaanstad-Zuid,Zaanstad-Zuid,closed,De afrit is dicht. Van 13 november 2020 21:00 uur tot 16 november 2020 05:00 uur.,2020-11-13 20:00:00,2020-11-16 04:00:00,0.0,52.43212,4.86777,52.43212,4.86777,3452.0,Amsterdam,Zaanstad,0.0,roadworks,a
1853,1853,1853,1853,257886388.0,2020-11-16 12:04:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,2.0,51.81644,4.70783,51.81644,4.70783,4440.0,Dordrecht,Papendrecht,3.0,roadworks,n
1854,1854,1854,1854,2578863880.0,2020-11-16 12:04:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,2.0,51.81644,4.70783,51.81644,4.70783,4440.0,Papendrecht,Dordrecht,3.0,roadworks,n
1855,1855,1855,1868,257852411.0,2020-11-17 03:55:00,A50,a,Industrieterrein Ekkersrijt,Industrieterrein Ekkersrijt,closed,De afrit is dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,0.0,51.49621,5.46868,51.49621,5.46868,3349.0,Oss,Eindhoven,0.0,roadworks,a
1856,1856,1856,1867,257851764.0,2020-11-17 03:55:00,A20,a,Vlaardingen,Vlaardingen,closed,De afrit is dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,0.0,51.92223,4.34787,51.92223,4.34787,3123.0,Gouda,Hoek van Holland,0.0,roadworks,a
1857,1857,1857,1866,257851779.0,2020-11-17 03:55:00,A27,a,Hagestein,Hagestein,closed,De oprit is dicht. Van 16 november 2020 20:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 19:00:00,2020-11-17 04:00:00,0.0,51.99284,5.11142,51.99284,5.11142,3173.0,Utrecht,Gorinchem,0.0,roadworks,a
1858,1858,1858,1865,257852357.0,2020-11-17 03:55:00,A28,a,afrit Ommen,afrit Ommen,closed,De oprit is dicht. Van 16 november 2020 23:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 22:00:00,2020-11-17 04:00:00,0.0,52.53207,6.15235,52.53207,6.15235,3192.0,Groningen,Zwolle,0.0,roadworks,a
1859,1859,1859,1864,257885306.0,2020-11-17 03:55:00,A16,a,Rotterdam-Kralingen,Rotterdam-Kralingen,closed,De oprit is dicht. Van 16 november 2020 22:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 21:00:00,2020-11-17 04:00:00,0.0,51.92536,4.5379,51.92536,4.5379,3065.0,Rotterdam,Breda,0.0,roadworks,a
1860,1860,1860,1863,257852456.0,2020-11-17 03:55:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,2.0,51.81644,4.70783,51.81644,4.70783,4440.0,Dordrecht,Papendrecht,3.0,roadworks,n
1861,1861,1861,1862,2578524560.0,2020-11-17 03:55:00,N3,n,afrit Dordrecht-Centrum,afrit Dordrecht-Centrum,closed,Dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,2.0,51.81644,4.70783,51.81644,4.70783,4440.0,Papendrecht,Dordrecht,3.0,roadworks,n
1862,1862,1862,1860,257851586.0,2020-11-17 03:55:00,A1,a,Twello,Twello,closed,De oprit is dicht. Van 16 november 2020 20:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 19:00:00,2020-11-17 04:00:00,0.0,52.21768,6.12511,52.21768,6.12511,3002.0,Hengelo,Apeldoorn,0.0,roadworks,a
1863,1863,1863,1859,257851597.0,2020-11-17 03:55:00,A4,a,Rijswijk-Centrum,Rijswijk-Centrum,closed,De oprit is dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,1.0,52.04282,4.34744,52.04282,4.34744,3301.0,Rotterdam,Den Haag,0.0,roadworks,a
1864,1864,1864,1858,257884959.0,2020-11-17 03:55:00,A4,a,Nieuw-Vennep,Nieuw-Vennep,closed,De oprit is dicht. Van 16 november 2020 23:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 22:00:00,2020-11-17 04:00:00,0.0,52.23101,4.64504,52.23101,4.64504,3300.0,Amsterdam,Den Haag,0.0,roadworks,a
1865,1865,1865,1857,257851761.0,2020-11-17 03:55:00,A13,a,Rotterdam-Overschie,Rotterdam-Overschie,closed,De afrit is dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,0.0,51.93663,4.43231,51.93663,4.43231,3040.0,Den Haag,Rotterdam,0.0,roadworks,a
1866,1866,1866,1856,257851707.0,2020-11-17 03:55:00,A10,a,de Zeeburgertunnel,de Zeeburgertunnel,closed,Dicht. Van 16 november 2020 23:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 22:00:00,2020-11-17 04:00:00,0.0,52.37758,4.97393,52.37758,4.97393,3015.0,knp. Watergraafsmeer,knp. Coenplein,0.0,roadworks,a
1867,1867,1867,1855,257851732.0,2020-11-17 03:55:00,A12,a,Gouda,Gouda,closed,De oprit is dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,0.0,52.03015,4.68345,52.03015,4.68345,3020.0,Utrecht,Den Haag,0.0,roadworks,a
1868,1868,1868,1861,257851778.0,2020-11-17 03:55:00,A20,a,Schiedam-Noord,Schiedam-Noord,closed,De afrit is dicht. Van 16 november 2020 21:00 uur tot 17 november 2020 05:00 uur.,2020-11-16 20:00:00,2020-11-17 04:00:00,1.0,51.92584,4.37372,51.92584,4.37372,3123.0,Hoek van Holland,Gouda,0.0,roadworks,a
1869,1869,1869,1869,2572071220.0,2020-11-17 20:49:00,A2,a,knp. Leenderheide,knp. Leenderheide,closed,Dicht. Van 18 november 2020 21:00 uur tot 19 november 2020 05:00 uur.,2020-11-18 20:00:00,2020-11-19 04:00:00,2.0,51.40499,5.50244,51.40499,5.50244,3102.0,Eindhoven,Maastricht,0.0,roadworks,a
1870,1870,1870,1870,257885003.0,2020-11-17 22:55:00,A6,a,de Ketelbrug,de Ketelbrug,,Wegwerkzaamheden. Van 17 november 2020 19:30 uur tot 17 november 2020 23:59 uur.,2020-11-17 18:30:00,2020-11-17 22:59:00,2.0,52.61205,5.64436,52.61205,5.64436,3371.0,Lelystad,Emmeloord,0.0,roadworks,a
1871,1871,1871,1871,2578850030.0,2020-11-17 22:55:00,A6,a,de Ketelbrug,de Ketelbrug,,Wegwerkzaamheden. Van 17 november 2020 19:30 uur tot 17 november 2020 23:59 uur.,2020-11-17 18:30:00,2020-11-17 22:59:00,2.0,52.61205,5.64436,52.61205,5.64436,3371.0,Emmeloord,Lelystad,0.0,roadworks,a
1872,1872,1872,1872,257885002.0,2020-11-18 01:59:00,A27,a,Breda-Noord,Breda-Noord,closed,De oprit is dicht. Van 17 november 2020 21:00 uur tot 18 november 2020 03:00 uur.,2020-11-17 20:00:00,2020-11-18 02:00:00,1.0,51.59227,4.82889,51.59227,4.82889,3170.0,Breda,Gorinchem,0.0,roadworks,a
1873,1873,1873,1878,257886195.0,2020-11-18 03:59:00,A58,a,Bavel,Bavel,closed,De oprit is dicht. Van 17 november 2020 21:00 uur tot 18 november 2020 05:00 uur.,2020-11-17 20:00:00,2020-11-18 04:00:00,0.0,51.55604,4.85225,51.55604,4.85225,3354.0,Tilburg,Breda,0.0,roadworks,a
1874,1874,1874,1879,257965165.0,2020-11-18 03:59:00,A58,a,Breda-West,Breda-West,closed,De afrit is dicht. Van 18 november 2020 01:00 uur tot 18 november 2020 05:00 uur.,2020-11-18 00:00:00,2020-11-18 04:00:00,1.0,51.57826,4.71562,51.57826,4.71562,3352.0,Bergen op Zoom,Breda,0.0,roadworks,a
1875,1875,1875,1877,257886267.0,2020-11-18 03:59:00,A67,a,Velden,Velden,closed,De afrit is dicht. Van 17 november 2020 20:00 uur tot 18 november 2020 05:00 uur.,2020-11-17 19:00:00,2020-11-18 04:00:00,1.0,51.39587,6.17226,51.39587,6.17226,3392.0,Eindhoven,Venlo,0.0,roadworks,a
1876,1876,1876,1880,257885912.0,2020-11-18 03:59:00,A50,a,Industrieterrein Ekkersrijt,Industrieterrein Ekkersrijt,closed,De oprit is dicht. Van 17 november 2020 21:00 uur tot 18 november 2020 05:00 uur.,2020-11-17 20:00:00,2020-11-18 04:00:00,0.0,51.49621,5.46868,51.49621,5.46868,3349.0,Oss,Eindhoven,0.0,roadworks,a
1877,1877,1877,1875,257964183.0,2020-11-18 03:59:00,A13,a,knp. Ypenburg,knp. Ypenburg,closed,De afrit is dicht. Van 17 november 2020 21:00 uur tot 18 november 2020 05:00 uur.,2020-11-17 20:00:00,2020-11-18 04:00:00,1.0,52.05132,4.3633,52.05132,4.3633,3040.0,Rotterdam,Den Haag,0.0,roadworks,a
1878,1878,1878,1873,257884876.0,2020-11-18 03:59:00,A16,a,Hendrik-Ido-Ambacht,Hendrik-Ido-Ambacht,closed,De oprit is dicht. Van 17 november 2020 23:30 uur tot 18 november 2020 05:00 uur.,2020-11-17 22:30:00,2020-11-18 04:00:00,1.0,51.83318,4.62049,51.83318,4.62049,3065.0,Breda,Rotterdam,0.0,roadworks,a
